file,label,frame
MilkBottle\Frame_6600_fg.png,7,6600
Jam\Frame_10680_fg.png,5,10680
FryingPan\Frame_2000_fg.png,3,2000
OilBottle\Frame_3880_fg.png,9,3880
Sponge\Frame_5080_fg.png,13,5080
Background\Frame_15720_bg.png,0,15720
Background\Frame_17280_bg.png,0,17280
Jam\Frame_8880_fg.png,5,8880
Glass\Frame_10680_fg.png,4,10680
Background\Frame_2560_bg.png,0,2560
OilBottle\Frame_10400_fg.png,9,10400
FryingPan\Frame_3080_fg.png,3,3080
Background\Frame_19080_bg.png,0,19080
Jam\Frame_10480_fg.png,5,10480
Rice\Frame_12320_fg.png,11,12320
Background\Frame_9640_bg.png,0,9640
Background\Frame_21440_bg.png,0,21440
CanOfCocaCola\Frame_17800_fg.png,2,17800
Background\Frame_1400_bg.png,0,1400
Glass\Frame_11800_fg.png,4,11800
Sponge\Frame_8840_fg.png,13,8840
Sponge\Frame_5440_fg.png,13,5440
OilBottle\Frame_3160_fg.png,9,3160
SaucePan\Frame_15960_fg.png,12,15960
MilkBottle\Frame_9160_fg.png,7,9160
Background\Frame_12160_bg.png,0,12160
MilkBottle\Frame_8840_fg.png,7,8840
Sponge\Frame_10400_fg.png,13,10400
FryingPan\Frame_15440_fg.png,3,15440
CanOfCocaCola\Frame_3280_fg.png,2,3280
Mug\Frame_3040_fg.png,8,3040
WashLiquid\Frame_2080_fg.png,16,2080
Plate\Frame_12720_fg.png,10,12720
Mug\Frame_6160_fg.png,8,6160
Mug\Frame_11840_fg.png,8,11840
Glass\Frame_4640_fg.png,4,4640
Glass\Frame_7000_fg.png,4,7000
SaucePan\Frame_4640_fg.png,12,4640
Sponge\Frame_8760_fg.png,13,8760
FryingPan\Frame_3880_fg.png,3,3880
Rice\Frame_2360_fg.png,11,2360
Rice\Frame_2480_fg.png,11,2480
Jam\Frame_9040_fg.png,5,9040
SaucePan\Frame_11400_fg.png,12,11400
Sponge\Frame_10280_fg.png,13,10280
Plate\Frame_14840_fg.png,10,14840
Glass\Frame_4000_fg.png,4,4000
OilBottle\Frame_3280_fg.png,9,3280
Mug\Frame_6600_fg.png,8,6600
WashLiquid\Frame_4240_fg.png,16,4240
Glass\Frame_1400_fg.png,4,1400
FryingPan\Frame_3800_fg.png,3,3800
Rice\Frame_4080_fg.png,11,4080
MilkBottle\Frame_5440_fg.png,7,5440
Lid\Frame_5600_fg.png,6,5600
Sugar\Frame_10440_fg.png,14,10440
VinegarBottle\Frame_9400_fg.png,15,9400
Sugar\Frame_3680_fg.png,14,3680
Jam\Frame_6680_fg.png,5,6680
Lid\Frame_4720_fg.png,6,4720
FryingPan\Frame_8440_fg.png,3,8440
Background\Frame_8160_bg.png,0,8160
Background\Frame_5080_bg.png,0,5080
MilkBottle\Frame_3000_fg.png,7,3000
Sugar\Frame_3040_fg.png,14,3040
OilBottle\Frame_2600_fg.png,9,2600
CanOfCocaCola\Frame_8800_fg.png,2,8800
OilBottle\Frame_6920_fg.png,9,6920
MilkBottle\Frame_8480_fg.png,7,8480
Sugar\Frame_4760_fg.png,14,4760
VinegarBottle\Frame_4240_fg.png,15,4240
Rice\Frame_8920_fg.png,11,8920
FryingPan\Frame_6440_fg.png,3,6440
Sugar\Frame_5080_fg.png,14,5080
WashLiquid\Frame_4840_fg.png,16,4840
OilBottle\Frame_1880_fg.png,9,1880
Mug\Frame_1120_fg.png,8,1120
FryingPan\Frame_1840_fg.png,3,1840
VinegarBottle\Frame_24480_fg.png,15,24480
Glass\Frame_12520_fg.png,4,12520
Bowl\Frame_1960_fg.png,1,1960
Mug\Frame_9160_fg.png,8,9160
Plate\Frame_14680_fg.png,10,14680
Sugar\Frame_7440_fg.png,14,7440
Background\Frame_25480_bg.png,0,25480
Mug\Frame_2560_fg.png,8,2560
Sugar\Frame_2920_fg.png,14,2920
Bowl\Frame_1160_fg.png,1,1160
CanOfCocaCola\Frame_3880_fg.png,2,3880
Bowl\Frame_2920_fg.png,1,2920
WashLiquid\Frame_2680_fg.png,16,2680
Rice\Frame_11000_fg.png,11,11000
VinegarBottle\Frame_3400_fg.png,15,3400
Sponge\Frame_3400_fg.png,13,3400
VinegarBottle\Frame_5480_fg.png,15,5480
Plate\Frame_12920_fg.png,10,12920
Glass\Frame_11600_fg.png,4,11600
Background\Frame_19920_bg.png,0,19920
Glass\Frame_13000_fg.png,4,13000
Bowl\Frame_5600_fg.png,1,5600
SaucePan\Frame_4200_fg.png,12,4200
Bowl\Frame_5000_fg.png,1,5000
OilBottle\Frame_4360_fg.png,9,4360
SaucePan\Frame_11560_fg.png,12,11560
MilkBottle\Frame_6320_fg.png,7,6320
Jam\Frame_3800_fg.png,5,3800
Sugar\Frame_3760_fg.png,14,3760
Background\Frame_6840_bg.png,0,6840
Plate\Frame_8640_fg.png,10,8640
Sponge\Frame_7480_fg.png,13,7480
Mug\Frame_1920_fg.png,8,1920
Background\Frame_5440_bg.png,0,5440
Rice\Frame_9280_fg.png,11,9280
WashLiquid\Frame_4120_fg.png,16,4120
OilBottle\Frame_3440_fg.png,9,3440
Sponge\Frame_4560_fg.png,13,4560
Glass\Frame_8440_fg.png,4,8440
Rice\Frame_3720_fg.png,11,3720
Jam\Frame_7640_fg.png,5,7640
SaucePan\Frame_0680_fg.png,12,680
CanOfCocaCola\Frame_7560_fg.png,2,7560
Glass\Frame_1160_fg.png,4,1160
Background\Frame_19800_bg.png,0,19800
CanOfCocaCola\Frame_16120_fg.png,2,16120
Mug\Frame_10160_fg.png,8,10160
WashLiquid\Frame_1760_fg.png,16,1760
Mug\Frame_10280_fg.png,8,10280
Rice\Frame_9600_fg.png,11,9600
Background\Frame_10880_bg.png,0,10880
Sugar\Frame_1760_fg.png,14,1760
Background\Frame_14960_bg.png,0,14960
MilkBottle\Frame_4120_fg.png,7,4120
VinegarBottle\Frame_9280_fg.png,15,9280
Plate\Frame_10040_fg.png,10,10040
Jam\Frame_8080_fg.png,5,8080
CanOfCocaCola\Frame_10280_fg.png,2,10280
Jam\Frame_9560_fg.png,5,9560
Background\Frame_10600_bg.png,0,10600
Mug\Frame_6240_fg.png,8,6240
CanOfCocaCola\Frame_6120_fg.png,2,6120
Bowl\Frame_4160_fg.png,1,4160
Sponge\Frame_12160_fg.png,13,12160
OilBottle\Frame_2200_fg.png,9,2200
FryingPan\Frame_7080_fg.png,3,7080
Background\Frame_14520_bg.png,0,14520
CanOfCocaCola\Frame_16480_fg.png,2,16480
Rice\Frame_9680_fg.png,11,9680
OilBottle\Frame_10120_fg.png,9,10120
Mug\Frame_3400_fg.png,8,3400
Jam\Frame_9000_fg.png,5,9000
Mug\Frame_6840_fg.png,8,6840
CanOfCocaCola\Frame_3120_fg.png,2,3120
SaucePan\Frame_7960_fg.png,12,7960
Mug\Frame_9480_fg.png,8,9480
WashLiquid\Frame_6600_fg.png,16,6600
VinegarBottle\Frame_5240_fg.png,15,5240
Rice\Frame_8560_fg.png,11,8560
Mug\Frame_4840_fg.png,8,4840
Sponge\Frame_12240_fg.png,13,12240
SaucePan\Frame_3960_fg.png,12,3960
FryingPan\Frame_2560_fg.png,3,2560
Plate\Frame_2120_fg.png,10,2120
Mug\Frame_1360_fg.png,8,1360
Plate\Frame_12520_fg.png,10,12520
Jam\Frame_10560_fg.png,5,10560
Background\Frame_6040_bg.png,0,6040
OilBottle\Frame_4440_fg.png,9,4440
CanOfCocaCola\Frame_10960_fg.png,2,10960
Rice\Frame_11600_fg.png,11,11600
Jam\Frame_0760_fg.png,5,760
Lid\Frame_4240_fg.png,6,4240
Mug\Frame_6400_fg.png,8,6400
Background\Frame_4560_bg.png,0,4560
Bowl\Frame_3640_fg.png,1,3640
Plate\Frame_11840_fg.png,10,11840
Sponge\Frame_4040_fg.png,13,4040
Sponge\Frame_8200_fg.png,13,8200
Bowl\Frame_6760_fg.png,1,6760
Background\Frame_6400_bg.png,0,6400
Lid\Frame_7000_fg.png,6,7000
Sponge\Frame_6280_fg.png,13,6280
CanOfCocaCola\Frame_4600_fg.png,2,4600
Sponge\Frame_2240_fg.png,13,2240
Sponge\Frame_12720_fg.png,13,12720
Mug\Frame_5240_fg.png,8,5240
MilkBottle\Frame_8960_fg.png,7,8960
Bowl\Frame_2280_fg.png,1,2280
VinegarBottle\Frame_9920_fg.png,15,9920
Lid\Frame_5360_fg.png,6,5360
Background\Frame_2360_bg.png,0,2360
Plate\Frame_1320_fg.png,10,1320
Sponge\Frame_2000_fg.png,13,2000
OilBottle\Frame_7360_fg.png,9,7360
Jam\Frame_5360_fg.png,5,5360
Mug\Frame_4120_fg.png,8,4120
SaucePan\Frame_11840_fg.png,12,11840
SaucePan\Frame_11000_fg.png,12,11000
Mug\Frame_9040_fg.png,8,9040
Plate\Frame_10520_fg.png,10,10520
Glass\Frame_11280_fg.png,4,11280
WashLiquid\Frame_0720_fg.png,16,720
Rice\Frame_3600_fg.png,11,3600
Background\Frame_11800_bg.png,0,11800
OilBottle\Frame_5840_fg.png,9,5840
Background\Frame_14640_bg.png,0,14640
WashLiquid\Frame_8760_fg.png,16,8760
Glass\Frame_5520_fg.png,4,5520
SaucePan\Frame_9120_fg.png,12,9120
VinegarBottle\Frame_4160_fg.png,15,4160
CanOfCocaCola\Frame_11080_fg.png,2,11080
Background\Frame_15320_bg.png,0,15320
Jam\Frame_6600_fg.png,5,6600
Background\Frame_15440_bg.png,0,15440
Plate\Frame_8680_fg.png,10,8680
Sugar\Frame_10400_fg.png,14,10400
Glass\Frame_2000_fg.png,4,2000
Background\Frame_10920_bg.png,0,10920
Jam\Frame_8240_fg.png,5,8240
MilkBottle\Frame_2440_fg.png,7,2440
SaucePan\Frame_15200_fg.png,12,15200
Jam\Frame_10720_fg.png,5,10720
VinegarBottle\Frame_3360_fg.png,15,3360
Lid\Frame_5640_fg.png,6,5640
Plate\Frame_2160_fg.png,10,2160
Mug\Frame_8080_fg.png,8,8080
OilBottle\Frame_9720_fg.png,9,9720
Mug\Frame_4600_fg.png,8,4600
CanOfCocaCola\Frame_4840_fg.png,2,4840
Rice\Frame_12280_fg.png,11,12280
VinegarBottle\Frame_5000_fg.png,15,5000
Jam\Frame_5200_fg.png,5,5200
CanOfCocaCola\Frame_10320_fg.png,2,10320
Plate\Frame_5480_fg.png,10,5480
Sugar\Frame_2160_fg.png,14,2160
CanOfCocaCola\Frame_17240_fg.png,2,17240
MilkBottle\Frame_10080_fg.png,7,10080
FryingPan\Frame_8800_fg.png,3,8800
FryingPan\Frame_15080_fg.png,3,15080
Plate\Frame_12320_fg.png,10,12320
Sponge\Frame_6360_fg.png,13,6360
Plate\Frame_4920_fg.png,10,4920
OilBottle\Frame_2040_fg.png,9,2040
Bowl\Frame_2480_fg.png,1,2480
Rice\Frame_13280_fg.png,11,13280
MilkBottle\Frame_8800_fg.png,7,8800
Sponge\Frame_4960_fg.png,13,4960
WashLiquid\Frame_4800_fg.png,16,4800
Sugar\Frame_3880_fg.png,14,3880
CanOfCocaCola\Frame_15760_fg.png,2,15760
Background\Frame_15120_bg.png,0,15120
Sponge\Frame_8000_fg.png,13,8000
Background\Frame_18800_bg.png,0,18800
FryingPan\Frame_4920_fg.png,3,4920
Glass\Frame_4680_fg.png,4,4680
Glass\Frame_4880_fg.png,4,4880
Rice\Frame_5240_fg.png,11,5240
Glass\Frame_13440_fg.png,4,13440
Jam\Frame_5320_fg.png,5,5320
Bowl\Frame_9760_fg.png,1,9760
Bowl\Frame_6280_fg.png,1,6280
VinegarBottle\Frame_10720_fg.png,15,10720
FryingPan\Frame_6880_fg.png,3,6880
Mug\Frame_11760_fg.png,8,11760
Lid\Frame_8920_fg.png,6,8920
Plate\Frame_11680_fg.png,10,11680
CanOfCocaCola\Frame_11120_fg.png,2,11120
CanOfCocaCola\Frame_17000_fg.png,2,17000
OilBottle\Frame_7760_fg.png,9,7760
Sugar\Frame_4960_fg.png,14,4960
WashLiquid\Frame_6560_fg.png,16,6560
Sugar\Frame_6680_fg.png,14,6680
CanOfCocaCola\Frame_19400_fg.png,2,19400
Lid\Frame_4760_fg.png,6,4760
Background\Frame_6960_bg.png,0,6960
CanOfCocaCola\Frame_9240_fg.png,2,9240
FryingPan\Frame_3840_fg.png,3,3840
Sponge\Frame_10800_fg.png,13,10800
FryingPan\Frame_10440_fg.png,3,10440
Plate\Frame_8400_fg.png,10,8400
WashLiquid\Frame_0800_fg.png,16,800
Sugar\Frame_2320_fg.png,14,2320
Sponge\Frame_3720_fg.png,13,3720
WashLiquid\Frame_0480_fg.png,16,480
SaucePan\Frame_7000_fg.png,12,7000
Sponge\Frame_3960_fg.png,13,3960
Glass\Frame_1440_fg.png,4,1440
Bowl\Frame_9360_fg.png,1,9360
Sponge\Frame_6480_fg.png,13,6480
Sugar\Frame_5000_fg.png,14,5000
FryingPan\Frame_14880_fg.png,3,14880
Sugar\Frame_3920_fg.png,14,3920
Sponge\Frame_10640_fg.png,13,10640
MilkBottle\Frame_8520_fg.png,7,8520
Background\Frame_4880_bg.png,0,4880
WashLiquid\Frame_2280_fg.png,16,2280
Bowl\Frame_5760_fg.png,1,5760
VinegarBottle\Frame_21640_fg.png,15,21640
MilkBottle\Frame_6440_fg.png,7,6440
Glass\Frame_11400_fg.png,4,11400
Bowl\Frame_7400_fg.png,1,7400
Background\Frame_24760_bg.png,0,24760
Background\Frame_14480_bg.png,0,14480
Sugar\Frame_1200_fg.png,14,1200
Sugar\Frame_4800_fg.png,14,4800
OilBottle\Frame_11880_fg.png,9,11880
Plate\Frame_4760_fg.png,10,4760
Sugar\Frame_3000_fg.png,14,3000
Plate\Frame_11720_fg.png,10,11720
Rice\Frame_13000_fg.png,11,13000
Bowl\Frame_5680_fg.png,1,5680
SaucePan\Frame_8040_fg.png,12,8040
CanOfCocaCola\Frame_9920_fg.png,2,9920
Glass\Frame_8280_fg.png,4,8280
FryingPan\Frame_5400_fg.png,3,5400
Sugar\Frame_9400_fg.png,14,9400
Lid\Frame_1520_fg.png,6,1520
Glass\Frame_3640_fg.png,4,3640
Rice\Frame_6200_fg.png,11,6200
Sugar\Frame_8880_fg.png,14,8880
CanOfCocaCola\Frame_19600_fg.png,2,19600
Background\Frame_24280_bg.png,0,24280
Lid\Frame_4800_fg.png,6,4800
CanOfCocaCola\Frame_9280_fg.png,2,9280
Lid\Frame_3880_fg.png,6,3880
Sponge\Frame_10200_fg.png,13,10200
Glass\Frame_10920_fg.png,4,10920
Jam\Frame_11760_fg.png,5,11760
Jam\Frame_7760_fg.png,5,7760
Glass\Frame_8240_fg.png,4,8240
Jam\Frame_6280_fg.png,5,6280
OilBottle\Frame_8240_fg.png,9,8240
Plate\Frame_14560_fg.png,10,14560
Background\Frame_14040_bg.png,0,14040
FryingPan\Frame_11840_fg.png,3,11840
Background\Frame_20640_bg.png,0,20640
FryingPan\Frame_13400_fg.png,3,13400
Bowl\Frame_4480_fg.png,1,4480
Background\Frame_1600_bg.png,0,1600
CanOfCocaCola\Frame_7280_fg.png,2,7280
Lid\Frame_5720_fg.png,6,5720
Jam\Frame_8920_fg.png,5,8920
SaucePan\Frame_7600_fg.png,12,7600
OilBottle\Frame_6280_fg.png,9,6280
Sponge\Frame_11320_fg.png,13,11320
Glass\Frame_11520_fg.png,4,11520
Bowl\Frame_1200_fg.png,1,1200
FryingPan\Frame_9880_fg.png,3,9880
OilBottle\Frame_7680_fg.png,9,7680
Background\Frame_22640_bg.png,0,22640
Background\Frame_20840_bg.png,0,20840
MilkBottle\Frame_5520_fg.png,7,5520
Bowl\Frame_2560_fg.png,1,2560
MilkBottle\Frame_9240_fg.png,7,9240
FryingPan\Frame_11320_fg.png,3,11320
Rice\Frame_2320_fg.png,11,2320
Plate\Frame_13440_fg.png,10,13440
Sponge\Frame_4920_fg.png,13,4920
Rice\Frame_10080_fg.png,11,10080
Plate\Frame_11480_fg.png,10,11480
FryingPan\Frame_5320_fg.png,3,5320
MilkBottle\Frame_5080_fg.png,7,5080
Bowl\Frame_4360_fg.png,1,4360
Plate\Frame_4960_fg.png,10,4960
Background\Frame_5800_bg.png,0,5800
WashLiquid\Frame_8840_fg.png,16,8840
Sponge\Frame_9880_fg.png,13,9880
FryingPan\Frame_11360_fg.png,3,11360
Bowl\Frame_7760_fg.png,1,7760
Rice\Frame_5560_fg.png,11,5560
Bowl\Frame_6880_fg.png,1,6880
Background\Frame_1200_bg.png,0,1200
SaucePan\Frame_1280_fg.png,12,1280
SaucePan\Frame_6560_fg.png,12,6560
Plate\Frame_6840_fg.png,10,6840
Plate\Frame_3640_fg.png,10,3640
Background\Frame_8000_bg.png,0,8000
Sponge\Frame_10360_fg.png,13,10360
Mug\Frame_1440_fg.png,8,1440
SaucePan\Frame_4960_fg.png,12,4960
Glass\Frame_5760_fg.png,4,5760
VinegarBottle\Frame_11640_fg.png,15,11640
Lid\Frame_2720_fg.png,6,2720
FryingPan\Frame_6200_fg.png,3,6200
FryingPan\Frame_8760_fg.png,3,8760
Jam\Frame_5280_fg.png,5,5280
MilkBottle\Frame_7040_fg.png,7,7040
CanOfCocaCola\Frame_6560_fg.png,2,6560
Bowl\Frame_2880_fg.png,1,2880
Plate\Frame_10360_fg.png,10,10360
CanOfCocaCola\Frame_16240_fg.png,2,16240
Sugar\Frame_6720_fg.png,14,6720
SaucePan\Frame_8880_fg.png,12,8880
Mug\Frame_3760_fg.png,8,3760
Rice\Frame_8680_fg.png,11,8680
Rice\Frame_5400_fg.png,11,5400
Background\Frame_2320_bg.png,0,2320
WashLiquid\Frame_7760_fg.png,16,7760
SaucePan\Frame_15160_fg.png,12,15160
Mug\Frame_1400_fg.png,8,1400
Jam\Frame_6120_fg.png,5,6120
Glass\Frame_6320_fg.png,4,6320
Sugar\Frame_6440_fg.png,14,6440
VinegarBottle\Frame_3880_fg.png,15,3880
SaucePan\Frame_7200_fg.png,12,7200
CanOfCocaCola\Frame_4440_fg.png,2,4440
Plate\Frame_1360_fg.png,10,1360
Rice\Frame_6040_fg.png,11,6040
Mug\Frame_7040_fg.png,8,7040
SaucePan\Frame_1080_fg.png,12,1080
VinegarBottle\Frame_25200_fg.png,15,25200
Jam\Frame_5440_fg.png,5,5440
Mug\Frame_10680_fg.png,8,10680
Glass\Frame_2320_fg.png,4,2320
Sugar\Frame_8400_fg.png,14,8400
FryingPan\Frame_10000_fg.png,3,10000
Mug\Frame_12840_fg.png,8,12840
Sugar\Frame_6920_fg.png,14,6920
CanOfCocaCola\Frame_10040_fg.png,2,10040
Mug\Frame_0720_fg.png,8,720
Plate\Frame_4680_fg.png,10,4680
WashLiquid\Frame_10200_fg.png,16,10200
Rice\Frame_8240_fg.png,11,8240
SaucePan\Frame_6520_fg.png,12,6520
CanOfCocaCola\Frame_6840_fg.png,2,6840
Plate\Frame_11160_fg.png,10,11160
Mug\Frame_11200_fg.png,8,11200
MilkBottle\Frame_2720_fg.png,7,2720
VinegarBottle\Frame_11800_fg.png,15,11800
Plate\Frame_2080_fg.png,10,2080
Background\Frame_16200_bg.png,0,16200
Sugar\Frame_8960_fg.png,14,8960
VinegarBottle\Frame_11840_fg.png,15,11840
Sponge\Frame_5160_fg.png,13,5160
CanOfCocaCola\Frame_19720_fg.png,2,19720
SaucePan\Frame_3880_fg.png,12,3880
WashLiquid\Frame_2400_fg.png,16,2400
Mug\Frame_3960_fg.png,8,3960
WashLiquid\Frame_3360_fg.png,16,3360
FryingPan\Frame_13320_fg.png,3,13320
WashLiquid\Frame_2640_fg.png,16,2640
Sugar\Frame_7720_fg.png,14,7720
Jam\Frame_6840_fg.png,5,6840
Jam\Frame_0880_fg.png,5,880
Bowl\Frame_3040_fg.png,1,3040
FryingPan\Frame_13520_fg.png,3,13520
Bowl\Frame_9680_fg.png,1,9680
Sponge\Frame_9560_fg.png,13,9560
Jam\Frame_6080_fg.png,5,6080
Sponge\Frame_10760_fg.png,13,10760
Rice\Frame_10720_fg.png,11,10720
Rice\Frame_10200_fg.png,11,10200
Rice\Frame_11160_fg.png,11,11160
Sponge\Frame_9240_fg.png,13,9240
Lid\Frame_2480_fg.png,6,2480
OilBottle\Frame_6200_fg.png,9,6200
Rice\Frame_8600_fg.png,11,8600
Bowl\Frame_10720_fg.png,1,10720
Sugar\Frame_6800_fg.png,14,6800
Sugar\Frame_11920_fg.png,14,11920
OilBottle\Frame_2160_fg.png,9,2160
Rice\Frame_11200_fg.png,11,11200
OilBottle\Frame_3120_fg.png,9,3120
FryingPan\Frame_10400_fg.png,3,10400
SaucePan\Frame_10720_fg.png,12,10720
Rice\Frame_12560_fg.png,11,12560
SaucePan\Frame_9000_fg.png,12,9000
Plate\Frame_14240_fg.png,10,14240
Mug\Frame_10120_fg.png,8,10120
Glass\Frame_12080_fg.png,4,12080
FryingPan\Frame_9600_fg.png,3,9600
Bowl\Frame_6240_fg.png,1,6240
Plate\Frame_9360_fg.png,10,9360
VinegarBottle\Frame_3200_fg.png,15,3200
Glass\Frame_7720_fg.png,4,7720
Jam\Frame_2000_fg.png,5,2000
Background\Frame_3520_bg.png,0,3520
CanOfCocaCola\Frame_6880_fg.png,2,6880
WashLiquid\Frame_10440_fg.png,16,10440
Background\Frame_11480_bg.png,0,11480
Bowl\Frame_7120_fg.png,1,7120
VinegarBottle\Frame_4360_fg.png,15,4360
Rice\Frame_6640_fg.png,11,6640
SaucePan\Frame_14680_fg.png,12,14680
Glass\Frame_10800_fg.png,4,10800
Jam\Frame_3560_fg.png,5,3560
SaucePan\Frame_8440_fg.png,12,8440
VinegarBottle\Frame_19600_fg.png,15,19600
Glass\Frame_9280_fg.png,4,9280
Lid\Frame_1040_fg.png,6,1040
WashLiquid\Frame_3440_fg.png,16,3440
Glass\Frame_13480_fg.png,4,13480
OilBottle\Frame_9400_fg.png,9,9400
Glass\Frame_6800_fg.png,4,6800
FryingPan\Frame_13440_fg.png,3,13440
Sponge\Frame_6680_fg.png,13,6680
Glass\Frame_4120_fg.png,4,4120
WashLiquid\Frame_8160_fg.png,16,8160
Jam\Frame_5840_fg.png,5,5840
CanOfCocaCola\Frame_9640_fg.png,2,9640
Sponge\Frame_7520_fg.png,13,7520
Glass\Frame_10480_fg.png,4,10480
Sponge\Frame_6960_fg.png,13,6960
VinegarBottle\Frame_2560_fg.png,15,2560
CanOfCocaCola\Frame_7520_fg.png,2,7520
OilBottle\Frame_6080_fg.png,9,6080
Plate\Frame_10320_fg.png,10,10320
Rice\Frame_11360_fg.png,11,11360
MilkBottle\Frame_2000_fg.png,7,2000
CanOfCocaCola\Frame_6200_fg.png,2,6200
Lid\Frame_5920_fg.png,6,5920
FryingPan\Frame_11920_fg.png,3,11920
SaucePan\Frame_10240_fg.png,12,10240
FryingPan\Frame_9240_fg.png,3,9240
Sugar\Frame_3560_fg.png,14,3560
Jam\Frame_2880_fg.png,5,2880
Bowl\Frame_10120_fg.png,1,10120
Glass\Frame_1240_fg.png,4,1240
Sugar\Frame_5480_fg.png,14,5480
MilkBottle\Frame_5920_fg.png,7,5920
Sugar\Frame_6040_fg.png,14,6040
Lid\Frame_1880_fg.png,6,1880
Mug\Frame_5680_fg.png,8,5680
Sponge\Frame_7600_fg.png,13,7600
VinegarBottle\Frame_6080_fg.png,15,6080
CanOfCocaCola\Frame_2640_fg.png,2,2640
FryingPan\Frame_8640_fg.png,3,8640
CanOfCocaCola\Frame_3520_fg.png,2,3520
Sponge\Frame_2160_fg.png,13,2160
MilkBottle\Frame_4320_fg.png,7,4320
Sugar\Frame_4080_fg.png,14,4080
Glass\Frame_13280_fg.png,4,13280
Bowl\Frame_4040_fg.png,1,4040
Sugar\Frame_6880_fg.png,14,6880
Background\Frame_25640_bg.png,0,25640
FryingPan\Frame_5920_fg.png,3,5920
Jam\Frame_1240_fg.png,5,1240
Plate\Frame_6560_fg.png,10,6560
FryingPan\Frame_6480_fg.png,3,6480
SaucePan\Frame_4600_fg.png,12,4600
Background\Frame_12720_bg.png,0,12720
WashLiquid\Frame_0840_fg.png,16,840
Background\Frame_16080_bg.png,0,16080
OilBottle\Frame_6000_fg.png,9,6000
Background\Frame_13760_bg.png,0,13760
Rice\Frame_7920_fg.png,11,7920
Background\Frame_13560_bg.png,0,13560
Glass\Frame_8840_fg.png,4,8840
Jam\Frame_8120_fg.png,5,8120
OilBottle\Frame_9000_fg.png,9,9000
Mug\Frame_5920_fg.png,8,5920
Sponge\Frame_11760_fg.png,13,11760
Mug\Frame_8600_fg.png,8,8600
Mug\Frame_9360_fg.png,8,9360
Background\Frame_15880_bg.png,0,15880
Background\Frame_4760_bg.png,0,4760
Bowl\Frame_9960_fg.png,1,9960
Background\Frame_22600_bg.png,0,22600
Plate\Frame_11800_fg.png,10,11800
CanOfCocaCola\Frame_18080_fg.png,2,18080
Sugar\Frame_8640_fg.png,14,8640
CanOfCocaCola\Frame_5880_fg.png,2,5880
Sponge\Frame_8440_fg.png,13,8440
Jam\Frame_5880_fg.png,5,5880
Sponge\Frame_2280_fg.png,13,2280
SaucePan\Frame_10960_fg.png,12,10960
Sponge\Frame_8560_fg.png,13,8560
Background\Frame_20520_bg.png,0,20520
Sugar\Frame_5160_fg.png,14,5160
Rice\Frame_4760_fg.png,11,4760
Rice\Frame_7200_fg.png,11,7200
Plate\Frame_1000_fg.png,10,1000
SaucePan\Frame_1480_fg.png,12,1480
Background\Frame_13440_bg.png,0,13440
Background\Frame_4240_bg.png,0,4240
SaucePan\Frame_9160_fg.png,12,9160
Jam\Frame_11880_fg.png,5,11880
SaucePan\Frame_10000_fg.png,12,10000
WashLiquid\Frame_9160_fg.png,16,9160
Glass\Frame_1120_fg.png,4,1120
SaucePan\Frame_8760_fg.png,12,8760
WashLiquid\Frame_8280_fg.png,16,8280
Mug\Frame_0880_fg.png,8,880
WashLiquid\Frame_8080_fg.png,16,8080
Background\Frame_16680_bg.png,0,16680
FryingPan\Frame_5160_fg.png,3,5160
Background\Frame_16320_bg.png,0,16320
MilkBottle\Frame_1840_fg.png,7,1840
FryingPan\Frame_0680_fg.png,3,680
SaucePan\Frame_14200_fg.png,12,14200
CanOfCocaCola\Frame_17400_fg.png,2,17400
Bowl\Frame_10040_fg.png,1,10040
FryingPan\Frame_15480_fg.png,3,15480
Sugar\Frame_6360_fg.png,14,6360
Mug\Frame_1200_fg.png,8,1200
OilBottle\Frame_3040_fg.png,9,3040
OilBottle\Frame_7520_fg.png,9,7520
WashLiquid\Frame_4400_fg.png,16,4400
WashLiquid\Frame_0320_fg.png,16,320
Plate\Frame_9120_fg.png,10,9120
Sponge\Frame_5200_fg.png,13,5200
Background\Frame_20760_bg.png,0,20760
Plate\Frame_13200_fg.png,10,13200
Sponge\Frame_5560_fg.png,13,5560
FryingPan\Frame_17440_fg.png,3,17440
SaucePan\Frame_6000_fg.png,12,6000
Lid\Frame_2320_fg.png,6,2320
Lid\Frame_6040_fg.png,6,6040
Jam\Frame_3200_fg.png,5,3200
Rice\Frame_7240_fg.png,11,7240
Mug\Frame_7280_fg.png,8,7280
Glass\Frame_9680_fg.png,4,9680
OilBottle\Frame_11080_fg.png,9,11080
Background\Frame_7960_bg.png,0,7960
Mug\Frame_1760_fg.png,8,1760
CanOfCocaCola\Frame_10920_fg.png,2,10920
FryingPan\Frame_1720_fg.png,3,1720
WashLiquid\Frame_2800_fg.png,16,2800
Sugar\Frame_9440_fg.png,14,9440
MilkBottle\Frame_6640_fg.png,7,6640
Background\Frame_17200_bg.png,0,17200
Jam\Frame_8680_fg.png,5,8680
Mug\Frame_11960_fg.png,8,11960
Background\Frame_9080_bg.png,0,9080
WashLiquid\Frame_8520_fg.png,16,8520
Glass\Frame_12200_fg.png,4,12200
OilBottle\Frame_10760_fg.png,9,10760
Background\Frame_8480_bg.png,0,8480
WashLiquid\Frame_1120_fg.png,16,1120
Background\Frame_20200_bg.png,0,20200
